*Are you self-employed?*,How many employees does your company or organization have?,Is your employer primarily a tech company/organization?,Is your primary role within your company related to tech/IT?,Does your employer provide mental health benefits as part of healthcare coverage?,Do you know the options for mental health care available under your employer-provided health coverage?,"Has your employer ever formally discussed mental health (for example, as part of a wellness campaign or other official communication)?",Does your employer offer resources to learn more about mental health disorders and options for seeking help?,Is your anonymity protected if you choose to take advantage of mental health or substance abuse treatment resources provided by your employer?,"If a mental health issue prompted you to request a medical leave from work, how easy or difficult would it be to ask for that leave?",Would you feel more comfortable talking to your coworkers about your physical health or your mental health?,Would you feel comfortable discussing a mental health issue with your direct supervisor(s)?,Have you ever discussed your mental health with your employer?,"Describe the conversation you had with your employer about your mental health, including their reactions and what actions were taken to address your mental health issue/questions.",Would you feel comfortable discussing a mental health issue with your coworkers?,Have you ever discussed your mental health with coworkers?,Describe the conversation with coworkers you had about your mental health including their reactions.,Have you ever had a coworker discuss their or another coworker's mental health with you?,Describe the conversation your coworker had with you about their mental health (please do not use names).,"Overall, how much importance does your employer place on physical health?","Overall, how much importance does your employer place on mental health?",Do you have medical coverage (private insurance or state-provided) that includes treatment of mental health disorders?,Do you know local or online resources to seek help for a mental health issue?,"If you have been diagnosed or treated for a mental health disorder, do you ever reveal this to clients or business contacts?","If you have revealed a mental health disorder to a client or business contact, how has this affected you or the relationship?","If you have been diagnosed or treated for a mental health disorder, do you ever reveal this to coworkers or employees?","If you have revealed a mental health disorder to a coworker or employee, how has this impacted you or the relationship?",Do you believe your productivity is ever affected by a mental health issue?,"If yes, what percentage of your work time (time performing primary or secondary job functions) is affected by a mental health issue?",*Do you have previous employers?*,Was your employer primarily a tech company/organization?,Have your previous employers provided mental health benefits?,Were you aware of the options for mental health care provided by your previous employers?,Did your previous employers ever formally discuss mental health (as part of a wellness campaign or other official communication)?,Did your previous employers provide resources to learn more about mental health disorders and how to seek help?,Was your anonymity protected if you chose to take advantage of mental health or substance abuse treatment resources with previous employers?,Would you have felt more comfortable talking to your previous employer about your physical health or your mental health?,Would you have been willing to discuss your mental health with your direct supervisor(s)?,Did you ever discuss your mental health with your previous employer?,"Describe the conversation you had with your previous employer about your mental health, including their reactions and actions taken to address your mental health issue/questions.",Would you have been willing to discuss your mental health with your coworkers at previous employers?,Did you ever discuss your mental health with a previous coworker(s)?,Describe the conversation you had with your previous coworkers about your mental health including their reactions.,Did you ever have a previous coworker discuss their or another coworker's mental health with you?,Describe the conversation your coworker had with you about their mental health (please do not use names).,"Overall, how much importance did your previous employer place on physical health?","Overall, how much importance did your previous employer place on mental health?",Do you *currently* have a mental health disorder?,Have you ever been *diagnosed* with a mental health disorder?,"Anxiety Disorder (Generalized, Social, Phobia, etc)","Mood Disorder (Depression, Bipolar Disorder, etc)","Psychotic Disorder (Schizophrenia, Schizoaffective, etc)","Eating Disorder (Anorexia, Bulimia, etc)",Attention Deficit Hyperactivity Disorder,"Personality Disorder (Borderline, Antisocial, Paranoid, etc)",Obsessive-Compulsive Disorder,Post-Traumatic Stress Disorder,Stress Response Syndromes,Dissociative Disorder,Substance Use Disorder,Addictive Disorder,Other,"Anxiety Disorder (Generalized, Social, Phobia, etc)","Mood Disorder (Depression, Bipolar Disorder, etc)","Psychotic Disorder (Schizophrenia, Schizoaffective, etc)","Eating Disorder (Anorexia, Bulimia, etc)",Attention Deficit Hyperactivity Disorder,"Personality Disorder (Borderline, Antisocial, Paranoid, etc)",Obsessive-Compulsive Disorder,Post-traumatic Stress Disorder,Stress Response Syndromes,Dissociative Disorder,Substance Use Disorder,Addictive Disorder,Other,"Anxiety Disorder (Generalized, Social, Phobia, etc)","Mood Disorder (Depression, Bipolar Disorder, etc)","Psychotic Disorder (Schizophrenia, Schizoaffective, etc)","Eating Disorder (Anorexia, Bulimia, etc)",Attention Deficit Hyperactivity Disorder,"Personality Disorder (Borderline, Antisocial, Paranoid, etc)",Obsessive-Compulsive Disorder,Post-traumatic Stress Disorder,Stress Response Syndromes,Dissociative Disorder,Substance Use Disorder,Addictive Disorder,Other,Have you had a mental health disorder in the past?,Have you ever sought treatment for a mental health disorder from a mental health professional?,Do you have a family history of mental illness?,"If you have a mental health disorder, how often do you feel that it interferes with your work *when being treated effectively?*","If you have a mental health disorder, how often do you feel that it interferes with your work *when* _*NOT*_* being treated effectively (i.e., when you are experiencing symptoms)?*",Have your observations of how another individual who discussed a mental health issue made you less likely to reveal a mental health issue yourself in your current workplace?,How willing would you be to share with friends and family that you have a mental illness?,Would you be willing to bring up a physical health issue with a potential employer in an interview?,Why or why not?,Would you bring up your *mental* health with a potential employer in an interview?,Why or why not?,Are you openly identified at work as a person with a mental health issue?,Has being identified as a person with a mental health issue affected your career?,How has it affected your career?,"If they knew you suffered from a mental health disorder, how do you think that your team members/co-workers would react?",Have you observed or experienced an *unsupportive or badly handled response* to a mental health issue in your current or previous workplace?,Describe the circumstances of the badly handled or unsupportive response.,Have you observed or experienced a *supportive or well handled response* to a mental health issue in your current or previous workplace?,Describe the circumstances of the supportive or well handled response.,"Overall, how well do you think the tech industry supports employees with mental health issues?",Briefly describe what you think the industry as a whole and/or employers could do to improve mental health support for employees.,"If there is anything else you would like to tell us that has not been covered by the survey questions, please use this space to do so.",Would you be willing to talk to one of us more extensively about your experiences with mental health issues in the tech industry? (Note that all interview responses would be used _anonymously_ and only with your permission.),What is your age?,What is your gender?,What country do you *live* in?,What US state or territory do you *live* in?,What is your race?,Other,What country do you *work* in?,What US state or territory do you *work* in?,Have you been diagnosed with COVID-19?,Start Date (UTC),Submit Date (UTC),Network ID
0,More than 1000,0,1,I don't know,N/A,No,I don't know,I don't know,Somewhat easy,Same level of comfort for each,Yes,0,,No,0,,0,,7,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,0,I don't know,Not applicable to me,Not applicable to me,N/A,7,No,Lost the job,No,Lost the job,0,,,5,No,,No,,3,Realizing that spending a lot of hours in front of a computer per example is not funny or comfortable,,0,22,male,Spain,,,,Spain,,,,,
0,100-500,1,1,I don't know,No,No,No,No,Very easy,Same level of comfort for each,No,0,,Maybe,1,silences,0,,8,5,,,,,,,,,1,1,I don't know,N/A (was not aware),Some did,Some did,Sometimes,Physical health,"No, none of my previous supervisors",0,,At some of my previous employers,1,Sharing my depression experience. Their reactions were mainly to listen and to tell me that they are present,1,sharing their experience of anxiety and depressions,6,2,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mood Disorder (Depression, Bipolar Disorder, etc)",,,Attention Deficit Hyperactivity Disorder,,,,,,,,,Yes,1,Yes,Rarely,Sometimes,No,9,Yes,"Because physical health issues are visible and require sometimes accomodation. 
also because recruitment processes are black boxes. They could tell me that it is ok during the interview but delete my candidature after",Maybe,I would only bring up my mental health issue during an interview if the company invites me to or if I know that I could not hide it during the daily activity,0,,,8,No,,No,,2,"The industry supports people with mental health issues if it is temporal issue and there is hope for a complete recovery. Otherwise, the person is considered burned and reduce to basic non critical operations.","Even if I have my issues, I am considered a high achiever. That is why I had a lot of flexibility to accommodate my location and working hours, for many years. 
That flexibility allowed me to be productive in an asynchronous way for my employers and colleagues. I can take a nap or a walk when my brain tells me to, without giving explications or excuses, just focusing on productivity and health. 

The covid crisis brought us millions of people with mental issues that will not be treated as required.  However, the increase of workers that could also work from home in asynchronous ways creates space for solutions that could compensate.

I think that it is important to speak openly on those issues; to educate people on first aid solutions. People should be able to take care of little scratches and to recognize situations where professional aid is required.",0,40,male,Spain,,,,Spain,,,,,
0,More than 1000,1,1,Yes,Yes,Yes,Yes,Yes,Neither easy nor difficult,Physical health,No,0,,No,0,,0,,10,9,,,,,,,,,1,1,Some did,I was aware of some,Some did,"Yes, they all did",Sometimes,Physical health,"No, none of my previous supervisors",0,,"No, at none of my previous employers",0,,0,,7,7,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,0,No,Not applicable to me,Not applicable to me,N/A,6,Maybe,Na,No,Na,0,,,6,No,,Maybe/Not sure,,4,Don’t know,No,0,50,M,United States of America,Florida,I prefer not to answer,,United States of America,Florida,,,,
0,More than 1000,1,1,I don't know,No,Yes,I don't know,I don't know,Difficult,Physical health,Maybe,0,,No,0,,0,,8,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,0,No,Not applicable to me,Not applicable to me,N/A,8,Maybe,Physical health issue is unpredictable. Revealing it will reduce the opportunity to get in to new opportunity,No,it might bring bad impression and they might thing that we are not cabable of working,0,,,5,No,,Maybe/Not sure,,3,Making awareness about mental health support available in organization,no,0,31,female,India,,,,India,,,,,
0,More than 1000,1,1,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Physical health,Yes,1,"I have a tendency to downgrade the severity, so when I initially brought up my mental health we acknowledged it but didn't speak in-depth on it. Since breaking the ice, I've become comfortable breaking up mental health issues and negative feelings with my supervisor, who has been very supportive. We came up with a plan on how to better support me, encouraged taking PTO, downloading the mental health app our company pays the subscription for, and letting me emote at her when I'm overwhelmed.",Yes,1,"Some of my coworkers I'm still uncomfortable speaking to about my mental health, but I'm very comfortable with most. I tend to open up first about my own mental health issues and then they disclose their own. It's been a really rewarding bonding experience, but I definitely still try to choose who I speak to about it.",1,"One of my coworkers also sets their Slack status to ""At therapy"" often. I had just onboarded onto that team, so I reached out to them to let them know how much I appreciated it. From that conversation, we ended up talking about some of the ways we both want to improve our mental health and we grew a lot closer.",8,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,"Anxiety Disorder (Generalized, Social, Phobia, etc)","Mood Disorder (Depression, Bipolar Disorder, etc)",,,,,,Post-traumatic Stress Disorder,,,,,,Yes,1,Yes,Rarely,Often,No,8,No,I feel like it would potentially make me more unemployable.,No,I feel like it would make me potentially unemployable to that employer.,0,,,9,Maybe/Not sure,,"Yes, I experienced",,3,"More leadership speaking vulnerably about mental health experiences. Avoiding toxic positivity and embracing validating feelings, encouraging people to take more time off, denouncing hustle culture in tech.",,1,29,"female, she/her",Canada,,,,Canada,,,,,
0,100-500,0,0,No,No,No,No,I don't know,Somewhat difficult,Physical health,No,0,,No,0,,0,,7,5,,,,,,,,,1,0,"No, none did",N/A (none offered),None did,None did,I don't know,Physical health,"No, none of my previous supervisors",0,,"No, at none of my previous employers",0,,0,,5,3,Possibly,,,,,,,,,,,,,,,"Anxiety Disorder (Generalized, Social, Phobia, etc)",,,"Eating Disorder (Anorexia, Bulimia, etc)",,,,,,,,Addictive Disorder,,,,,,,,,,,,,,,Don't Know,0,No,Sometimes,Sometimes,No,4,Yes,,No,,0,,,3,No,,No,,2,,,0,40,Male,India,,,,India,,,,,
0,More than 1000,0,1,No,No,No,No,I don't know,Somewhat difficult,Physical health,Maybe,0,,No,0,,0,,7,3,,,,,,,,,1,0,"No, none did","No, I only became aware later",None did,None did,No,Physical health,"No, none of my previous supervisors",0,,"No, at none of my previous employers",0,,0,,8,3,Possibly,,,,,,,,,,,,,,,,"Mood Disorder (Depression, Bipolar Disorder, etc)",,,,"Personality Disorder (Borderline, Antisocial, Paranoid, etc)",,,Stress Response Syndromes,,,,,,,,,,,,,,,,,,No,0,No,Sometimes,Often,No,4,No,,Maybe,,0,,,3,Maybe/Not sure,,Maybe/Not sure,,3,,,1,33,female,Canada,,,,Canada,,,,,
0,26-100,1,1,I don't know,No,I don't know,No,I don't know,Somewhat easy,Physical health,No,0,,Maybe,0,,1,Discussing how to deal with depression related absence from work,5,5,,,,,,,,,1,0,I don't know,N/A (was not aware),None did,None did,I don't know,Physical health,"No, none of my previous supervisors",0,,"No, at none of my previous employers",0,,0,,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,0,No,Not applicable to me,Not applicable to me,Yes,4,Yes,A will to separate work life from private life,No,I'd like to deal with such issues privately,0,,,5,"Yes, I observed",Situations indicating mental health issues interpreted as laziness,No,,3,"Encourage ""unplugging"". Draw clear lanes between work and private life.",,1,29,Male,Sweden,,,,Sweden,,,,,
0,More than 1000,1,1,I don't know,No,Yes,Yes,I don't know,Very easy,Physical health,Maybe,1,"I expressed that I was feeling burnt out, anxious, and stressed. My manager helped me realize I haven't taken a vacation longer than 1 day since February so he encouraged me to take a week off within the next month",Maybe,0,,1,,6,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,0,No,Not applicable to me,Not applicable to me,No,6,Yes,"If it affected how I work, I would bring it up to make sure they can accommodate",No,I'd have to build up trust first,0,,,7,No,,Maybe/Not sure,,4,,,0,27,female,United States of America,Massachusetts,White,,United States of America,Massachusetts,,,,
0,More than 1000,1,1,Yes,Yes,Yes,I don't know,Yes,Somewhat easy,Same level of comfort for each,Maybe,0,,Maybe,1,Prefer not to answer,0,,8,9,,,,,,,,,1,1,"Yes, they all did","Yes, I was aware of all of them",None did,None did,"Yes, always",Physical health,"Yes, all of my previous supervisors",1,Prefer not to answer,"No, at none of my previous employers",0,,0,,7,5,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,"Anxiety Disorder (Generalized, Social, Phobia, etc)","Mood Disorder (Depression, Bipolar Disorder, etc)",,,,,,,,,,,Autism Spectrum Disorder,Yes,1,Yes,Rarely,Often,Yes,7,Yes,Prefer not to answer,Maybe,Prefer not to answer,0,,,8,"Yes, I observed",,"Yes, I experienced",,3,,,0,36,Male,United States of America,Washington,White,,United States of America,Washington,,,,
0,More than 1000,0,1,Yes,Yes,Yes,Yes,I don't know,I don't know,Physical health,Maybe,0,,Maybe,1,I spoke mostly about learning that I likely have ADD late in life. Co-workers either didn't really react or reacted positively.,1,I spoke about likely having ADD and the problems/reasons why resonated with them.,5,4,,,,,,,,,1,1,I don't know,I was aware of some,None did,None did,I don't know,Physical health,I don't know,0,,At some of my previous employers,0,,0,,0,0,Possibly,,,,,,,,,,,,,,,"Anxiety Disorder (Generalized, Social, Phobia, etc)",,,,Attention Deficit Hyperactivity Disorder,,,,,,,,,,,,,,,,,,,,,,No,0,No,Not applicable to me,Sometimes,No,5,Maybe,Depends on if it at all concerns the company/hiring decisions.,Maybe,Only if I thought it was important/necessary to do so.,0,,,8,Maybe/Not sure,,Maybe/Not sure,,3,"Mental health issues range from Very Serious to Minor but Still Not Helpful- all parts of that spectrum are legit, and understanding that anyone can suffer from any of them at any time and you may not know, and that it's ok to not be ok is important. Mental health applies to everyone.",,0,33,Female,United States of America,Maine,White,,United States of America,Maine,,,,
0,25-Jun,1,1,I don't know,N/A,No,No,I don't know,Somewhat easy,Physical health,No,0,,No,0,,0,,8,2,,,,,,,,,1,1,I don't know,N/A (was not aware),I don't know,None did,I don't know,Physical health,Some of my previous supervisors,0,,At some of my previous employers,1,"A few of my previous coworkers are now one of my best friends. The discussions has been specific and generic. I have discussed my anxiety, which is better today – the feeling of not being enough. My mental health has never been diagnosed by a doctor.",1,He explained that he got burned out. Needed to take sick leave. The experience he had was not that great. The company he worked for bought him out (Sweden has work regulations enforced protecting workers not being able to get fired without a lawfull reason),5,2,Possibly,,,,,,,,,,,,,,,"Anxiety Disorder (Generalized, Social, Phobia, etc)",,,,,"Personality Disorder (Borderline, Antisocial, Paranoid, etc)",,,,,,,,,,,,,,,,,,,,,Don't Know,0,Yes,Rarely,Often,No,8,Maybe,"If it's obvious, like being overweight or if it's something that might put other people in danger.",No,I would not take the job if I thought my mental health would be a problem for that particular work.,0,,,3,"Yes, I observed",There's a lot of negativity at my current job. A lot of elitism. Showing vulnerability is a sign of weakness unfortunately. It is not only regarding mental ilness. Even lack of knowledge is enough. It's getting to be a culture since lack of leadership that can help with a better work place.,No,,1,"Continuously remind where help can be found and being supportive of it. Also, make sure the culture in the company is supportive in all regards, not only for mental health.",Thank you for this initiative,0,40,Male,Sweden,,,,Sweden,,,,,
0,26-100,1,1,Yes,Yes,Yes,Yes,Yes,I don't know,Same level of comfort for each,Yes,1,"Only discussed to give them context for my behaviour. Employer appreciated the context, but no action was necessary.",Yes,1,,0,,7,7,,,,,,,,,1,1,I don't know,N/A (was not aware),None did,None did,I don't know,Physical health,"No, none of my previous supervisors",0,,At some of my previous employers,0,,0,,4,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,0,Yes,Not applicable to me,Not applicable to me,No,7,Maybe,,No,,0,,,5,Maybe/Not sure,,Maybe/Not sure,,3,,,0,42,Male,Canada,,,,Canada,,,,,
0,500-1000,1,1,I don't know,No,No,I don't know,I don't know,I don't know,Physical health,Maybe,1,,Maybe,1,,1,,4,4,,,,,,,,,1,0,Some did,I was aware of some,Some did,"Yes, they all did",Sometimes,Same level of comfort for each,Some of my previous supervisors,1,,At some of my previous employers,1,,1,,6,9,Possibly,,,,,,,,,,,,,,,,"Mood Disorder (Depression, Bipolar Disorder, etc)",,,Attention Deficit Hyperactivity Disorder,,,,,,,,,,,,,,,,,,,,,,Yes,1,Yes,Often,Often,No,8,Maybe,,Maybe,,0,,,6,No,,No,,3,,,0,31,Male,United Kingdom,,,,United Kingdom,,,,,
0,More than 1000,0,1,Yes,Yes,Yes,Yes,I don't know,Somewhat easy,Physical health,Yes,0,,Maybe,1,discussed about divorce and,1,his divorce,10,7,,,,,,,,,1,0,I don't know,N/A (was not aware),I don't know,None did,No,Physical health,I don't know,0,,"No, at none of my previous employers",0,,0,,6,6,Possibly,,,,,,,,,,,,,,,,,,,,,,,Stress Response Syndromes,,,,,,,,,,,,,,,,,,Don't Know,0,No,Not applicable to me,Sometimes,Maybe,8,Yes,should be honest about the health issue unless there is health problem that should be secret.,Maybe,if that is not secret why not.,1,0,,5,Maybe/Not sure,,"Yes, I experienced",,4,work pressure and time management is very important. also leaders attitude to handle the communication with employees.,,0,35,female,Mongolia,,,,Mongolia,,,,,
0,More than 1000,0,1,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Physical health,Maybe,0,,Maybe,0,,0,,8,8,,,,,,,,,1,1,Some did,I was aware of some,None did,Some did,"Yes, always",Physical health,Some of my previous supervisors,1,"I informed my manager of a mental health issue and the need for regular, frequent, couseling sessions.  He was supportive.","No, at none of my previous employers",0,,0,,4,2,Possibly,,,,,,,,,,,,,,,"Anxiety Disorder (Generalized, Social, Phobia, etc)","Mood Disorder (Depression, Bipolar Disorder, etc)",,,,,,,,,,,,,,,,,,,,,,,,,Yes,1,I don't know,Sometimes,Often,Yes,5,Maybe,If it were pertinent.,No,stigma,0,,,5,No,,"Yes, I observed",,3,"More balance.  People work from many time zones and many odd schedules, creating the illusion of 24/7 workdays.  People see others texting/emailing at wee hours and think they need to too.  Leadership rewards ""effort"" and ""hard work"" more often than quality.  It's a vicious cycle.  I'd love to see a manager hand out a team reward to an individual for their achievement of doing good work while only logging 40 hours (or less).",,0,46,male,United States of America,Florida,White,,United States of America,Florida,,,,
0,100-500,1,1,Yes,Yes,Yes,I don't know,I don't know,Somewhat easy,Physical health,Yes,1,"I told my supervisor that I have bipolar disorder and that approximately once every 1-2 months, I needed to get ketamine infusions. He was very understanding.",Maybe,1,"I shared with two people, both people I supervise, that I have a serious mental illness. In both cases I wish I hadn't. One person seemed to respect me less and the other person was just uncomfortable.",1,"One of the people I supervise confided in me about a mental health concern of another person I supervise. It was extremely helpful. I reached out to him and we had a long, honest conversation. I thanked the person who confided in me profusely and believe she'd do it again.",9,7,,,,,,,,,1,1,"Yes, they all did",I was aware of some,Some did,Some did,I don't know,Physical health,Some of my previous supervisors,1,"I had severe insomnia and mania and required hospitalization. My supervisor suggested I take the needed time off before I did! She was wonderful and very supportive. When I came back, she continued to show she cared.",At some of my previous employers,0,,1,Someone I supervised shared that they had a substance use problem. I helped connect them to treatment and gave them as much time off for it as I could.,9,8,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,"Anxiety Disorder (Generalized, Social, Phobia, etc)","Mood Disorder (Depression, Bipolar Disorder, etc)",,,,,,Post-traumatic Stress Disorder,,,,,,Yes,1,Yes,Rarely,Often,Maybe,9,No,"I apply as a disabled person, but NEVER discuss details other than a few minor accommodations. It could only harm me.",No,"Same as before -- actually my disability is my bipolar disorder, and I never bring up anything about it. Just the thought of doing so is horrifying!",0,,,6,"Yes, I experienced","When I needed accommodations and asked, I felt belittled and humiliated.  I left the company within a week after their not granting them to me and making me feel awful.","Yes, I experienced",,2,"First, stop discriminating openly against females and certain foreigners.  Until that changes, I see more refined and nuanced improvements as nearly impossible.",,1,54,female,United States of America,Maryland,White,,United States of America,Virginia,,,,
0,500-1000,0,1,I don't know,No,No,No,I don't know,Somewhat easy,Same level of comfort for each,Maybe,0,,Maybe,0,,0,,5,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,0,No,Not applicable to me,Not applicable to me,N/A,8,Yes,Chances nit getting placed,Yes,Not getting placed,0,,,10,No,,No,,3,"Your they should support, there should be camp for this every 3 Montha",Not for now,0,33,Male,India,,,,India,,,,,
0,100-500,1,1,No,No,No,No,No,Difficult,Physical health,No,0,,Yes,1,couple of times I had started feeling overwhelmed and reacting impolitely with team mates when there was something wrong. When I told exact details that I did not ment to be like that but I am feeling streesed these days and unable to stop myself.,1,"couple of the time co workers talk about their forgetfulness, slow or low IQ and aggressiveness.",7,2,,,,,,,,,1,1,"No, none did",N/A (was not aware),Some did,Some did,No,Physical health,Some of my previous supervisors,1,I was making silly errors in the work and it was because my boss was bullying me continuously and I was suppressed and stressed. Then in 1-1 with him I discussed about the same. He reacted wisely and asked to take my own time and relax. But at the same time he continued doing same things. So I has to put resignation there.,At some of my previous employers,1,"I was feeling overworked, sick due to a long strategic project on which I was working at the same time I was going through domestic voilence, so I discussed this with one of my collegue and close friend, She was sympathetic to me and tried to be with me more during those days.",1,"One of the example is a team member who was not able to work at all, coming late and then I discussed the same with his and he told he had a break up and he is not able to move on. He was in such situation where he was not even ready to go for vacation/ break. So I suggested him to joing some hobby classes and gym and he felt better in sometime.",4,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,0,I don't know,Not applicable to me,Not applicable to me,No,8,Maybe,I have seen the employers ask for an undertaking about health and fitness so I dont like to shy away to share my illness,No,"First of all I do not have illness and I am not under any medication so I would not share. In the other scenario, if I had some issue then also I would not reveal as it would be un acceptable and I will loose the job.",0,,,0,"Yes, I observed","People make the person relize that again and again that he is suffering. And at the back lot of gossip happens. That person will not get good project, pay hike etc or may be put on PIP",No,,3,"In tech industry the mental health is better than other. Half of the mental issues come up due to over expectation from current job  and salary and rest is personal [family] issues. This industry want everything in a person great tech knowledge, communication, Personality wheras most of the people have 1 one those. Next reason of mental issue is favoritism, office groups that makes a below average jumping ladders. There is lot of show off and less work its increasing day by day.",What caused mental issue,1,40,Female,India,,,,India,,,,,
0,100-500,0,1,I don't know,No,Yes,Yes,Yes,Neither easy nor difficult,Physical health,Yes,0,,Yes,0,,0,,9,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,Don't Know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,0,No,Not applicable to me,Not applicable to me,N/A,8,No,,No,,0,,,4,No,,No,,4,,,0,23,Female,Serbia,,,,Serbia,,,,,
0,500-1000,1,1,I don't know,No,No,No,I don't know,Neither easy nor difficult,Physical health,Maybe,0,,No,0,,0,,5,4,,,,,,,,,1,1,Some did,N/A (was not aware),Some did,None did,I don't know,Physical health,Some of my previous supervisors,0,,At some of my previous employers,1,,1,,5,2,Possibly,,,,,,,,,,,,,,,,"Mood Disorder (Depression, Bipolar Disorder, etc)",,,,,,,,,,,,,,,,,,,,,,,,,Yes,0,Yes,Not applicable to me,Often,Yes,5,No,I would be worried that they wouldn't hire me.,No,I would be worried that they wouldn't hire me.,0,,,6,"Yes, I observed",Person was put on a PIP and eventually fired.,No,,2,Create and foster support groups for employees.,,0,32,Male,United States of America,Massachusetts,White,,United States of America,Massachusetts,,,,
0,More than 1000,1,1,Yes,Yes,Yes,Yes,Yes,Difficult,Physical health,No,0,,Maybe,0,,1,Positive/constructive conversation about their suboptimal mental health,8,8,,,,,,,,,1,1,"Yes, they all did","Yes, I was aware of all of them",None did,"Yes, they all did","Yes, always",Physical health,"No, none of my previous supervisors",0,,"No, at none of my previous employers",0,,0,,9,7,Possibly,,,,,,,,,,,,,,,"Anxiety Disorder (Generalized, Social, Phobia, etc)",,,,,,,,,Dissociative Disorder,,,,,,,,,,,,,,,,,Yes,1,Yes,Rarely,Often,No,7,Maybe,Depends on how confident I am that they will accommodate for it,Maybe,Depends on whether I deem it relevant to my job. I most likely would not because I would think it discounts me or others would not see the connection,0,,,7,Maybe/Not sure,,Maybe/Not sure,,3,,,0,26,Woman,United States of America,California,Asian,,United States of America,California,,,,
0,More than 1000,0,1,Yes,No,Yes,No,Yes,Somewhat easy,Physical health,Yes,0,,Maybe,0,,1,Trouble with supervisor,9,8,,,,,,,,,0,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,0,No,Not applicable to me,Never,Yes,9,Yes,fear of not getting the job,No,fear of not getting the job,0,,,3,No,,Maybe/Not sure,,4,offers for anonymous psychological counseling,,0,30,Male,Germany,,,,Germany,,,,,
0,More than 1000,1,1,No,N/A,Yes,I don't know,I don't know,Very easy,Same level of comfort for each,Maybe,0,,No,0,,0,,6,6,,,,,,,,,1,1,"No, none did",N/A (none offered),None did,None did,No,Same level of comfort for each,"No, none of my previous supervisors",0,,"No, at none of my previous employers",0,,0,,1,1,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,0,No,Often,Sometimes,N/A,7,Maybe,the issue might not effect any productivity,Yes,It might result in lower productivity,0,,,5,No,,No,,5,Limit work timings strictly.,,1,30,Male,India,,,,India,,,,,
0,26-100,1,1,Yes,No,Yes,No,Yes,Somewhat easy,Same level of comfort for each,Maybe,1,primarily venting anxiety.,Maybe,1,mainly venting stress & anxiety,1,same as above,9,7,,,,,,,,,1,1,I don't know,N/A (was not aware),None did,None did,I don't know,Physical health,Some of my previous supervisors,0,,At some of my previous employers,1,shared stress & anxiety,1,same,8,4,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mood Disorder (Depression, Bipolar Disorder, etc)",,,,,,,,,,,,Yes,1,No,Sometimes,Often,Maybe,4,Maybe,depends on if issue would affect job,Maybe,would likely ask questions relating to situations that might trigger issue,0,,,8,Maybe/Not sure,,"Yes, I observed",,3,developers are rarely treated as people...more like a code factory,,1,44,male,United States of America,Arizona,White,,United States of America,Arizona,,,,
